-3768, -979, 567, 1577, 1718, 1200, 1953, 1742, 1992, 1897, 
913, 644, 202, 520, -59, 827, 2473, 1524, 1312, 268, 
-804, -1512, -1094, -995, -1777, -1008, 322, 1420, 1313, 1293, 
2518, 3201, 3085, 3303, 4046, 3944, 3880, 4602, 3209, 2888, 
2395, 1135, -1842, -4973, -5467, -5269, -5175, -4392, -3759, -2094, 
-1028, -362, -191, 407, 1748, 1330, 249, -1086, -2152, -3305, 
-3695, -3745, -3366, -3517, -3291, -2869, -3055, -3121, -3206, -4246, 
-4808, -4220, -4243, -3516, -1341, 257, 2019, 2708, 2062, 2395, 
3703, 4472, 4968, 5207, 3833, 4347, 3719, 1773, -228, -579, 
-439, -1616, -1617, -654, 1031, 3485, 4652, 3817, 1389, 471, 
447, 122, -1367, -1658, -797, -604, -92, 61, -493, -512, 
-68, 661, -593, -2261, -3096, -3926, -4110, -5280, -6249, -6255, 
-4723, -3475, -3613, -660, 2348, 3279, 4173, 2599, 2524, 2490, 
1272, 1050, -489, -390, -1469, -2715, -2359, -1262, -259, 316, 
550, 1358, 1473, 1347, 802, -181, -1142, -1463, -1936, -3547, 
-3917, -1388, 23, -340, 1653, 2747, 2695, 682, -103, -324, 
-672, -1539, -1890, -1616, -1420, -377, 689, 1919, 3262, 4917, 
4587, 4470, 4219, 3725, 2468, 1268, -366, -825, -2223, -3463, 
-2428, -1241, -2029, -1063, 1685, 1232, 1273, 2583, 2125, 862, 
1660, 4689, 2373, 894, 469, 1541, -333, -2944, -1283, 887, 
-1019, -939, -216, 341, -2115, -131, -213, -1749, -2114, -615, 
-900, -932, 1167, 3242, 3636, 4859, 5750, 6102, 3745, 2969, 
3275, 1563, 1619, 758, -154, -1908, -280, -316, -2769, -2569, 
-251, -355, -2148, -2534, -2244, -1676, -1685, -1445, -3302, -1735, 
-1044, -1625, -2052, -959, 163, 223, -309, 1736, 181, 87, 
-32, -1963, -3975, -3958, -3522, -5710, -4222, -455, -1302, -2706, 
454, 1523, -1144, -1767, 348, 1593, -213, 3272, 1672, -130, 
220, -108, -1372, -2421, -270, 437, -1222, -1132, 42, 684, 
-1281, -2854, 702, -2148, -1670, -1664, -539, -1335, -3081, 752, 
2588, -827, 858, 1290, 1432, -1556, -722, 1427, -3242, -1193, 
-342, -1071, -3148, -1106, 1464, -2495, 174, 3695, 1368, 1147, 
1137, 2740, 590, -1157, 1364, -791, -1905, -1188, -270, 401, 
-1919, 614, 766, -833, 240, 292, -1373, -2088, 127, -942, 
-1871, -2369, 745, 2027, 1457, -1094, -959, -1226, -1127, -2005, 
-2575, -3076, -1300, -3437, -3773, -4833, -3033, -2222, -2659, -1554, 
-1268, -2122, 819, -1178, -1495, 3649, 2879, 1767, 878, 3672, 
3380, -1251, -25, -306, -3631, -1229, -37, -661, -1248, 1169, 
2940, -3062, -1569, -1184, -3996, -4012, -3163, 801, -2030, 1161, 
2707, 2163, 1843, 2023, 4662, -76, 1102, 2354, -928, -783, 
-1575, 936, -1113, -1660, 2034, 398, 1440, 558, 2435, 1826, 
-896, 3153, 1820, 359, 3574, 3341, 6569, 688, 2220, 3042, 
-526, -431, -35, 896, 577, -928, 1621, 1104, -346, 928, 
-1531, 491, 103, 904, 2, -1493, 2861, 2185, 1931, 629, 
1522, 341, 3584, -709, 715, 3616, -874, 2729, -1782, 844, 
1391, -1693, 1646, 2572, 345, 1780, -1521, 407, -912, -3277, 
3359, -1188, -1899, 1706, -629, -1175, -4289, -1729, 1705, -4249, 
-510, 2145, -2619, -1684, -497, 605, -4535, -4723, -602, -3491, 
-5777, -2631, -159, -2017, -5830, 668, -1163, -4103, -504, 1680, 
2337, 503, 2913, 4718, 1090, 975, 902, -676, -1697, -738, 
-417, 180, -2394, 2033, 2177, -2016, 910, 927, 1493, -61, 
-626, 2163, -493, -97, 2802, -2566, -351, -747, -1270, -2013, 
-3397, 169, -732, -3915, -482, -2423, -1004, -85, -1172, 815, 
-4660, 2708, -1721, -4303, 336, -2722, 1862, -3744, -1355, 1655, 
-5748, 1209, -2973, -4146, 2552, -4814, 2573, -3074, -1293, 5946, 
-4243, 4160, -6, 2617, 5667, -3953, 4054, -3061, -1357, 2091, 
-5558, 1794, -3416, 1212, 2431, -4894, 3848, -2295, 860, 96, 
-4869, 1976, -3753, 4070, 3485, -655, 5842, 1525, 2323, 458, 
2066, 3095, 767, 4861, 2972, 108, 3067, 2139, 2294, -1147, 
595, 3656, -1524, 841, 2088, 1183, 1369, 582, 5066, 1305, 
1634, 4618, 1326, 447, -2136, 3313, 779, -6099, 2734, -410, 
1256, 1273, -3147, 1176, -3044, -3133, -1803, -6907, -676, 1870, 
-2258, -1437, -1259, 645, -647, -2209, 1671, -1690, 728, -1530, 
-2507, -3108, -3817, -543, -2374, -3480, -1330, -382, -1877, -1877, 
-4565, 198, -1954, -2300, 498, -2176, 3905, -2470, 570, 1265, 
-2737, 5245, -4402, 5204, -893, -409, 3838, -3668, 1284, -4801, 
-2311, 1509, -2819, -717, -1372, -2928, 758, -4494, -735, 2114, 
-1695, 1714, 534, 3198, -1151, -1315, 1415, -3307, -2850, 3218, 
-923, -2508, -1912, 872, 763, -5622, -21, 702, -3869, -1022, 
-4026, 930, -3605, -78, -699, -1839, -130, -1186, 6861, -2328, 
3819, 5271, -263, 7186, -3771, 2610, 3138, -5218, 5540, 1130, 
-309, 4236, -967, 4854, -1242, 1512, 3116, 2752, 468, 2750, 
6876, 1175, 6711, 827, 3051, 4435, 590, 4313, 992, -92, 
1847, 847, 1285, 2127, 2304, -1256, 3116, -706, -274, 3407, 
-4493, 4590, 2388, -2937, 3012, 1037, -856, -217, -342, -212, 
540, -3083, -630, 2245, -9623, 1801, -3515, -5980, 2139, -8798, 
791, -2911, -6342, 3009, -4993, -1537, 4631, -3124, 2640, -907, 
-4223, 4819, -5942, 1349, 1683, -6273, 4343, -1836, 987, 1219, 
-7072, 940, -584, -8928, -5267, -1387, -4328, -420, -3667, -2024, 
4201, -6450, 4624, 2596, -7973, 7784, -3478, -2293, -1483, -6678, 
3140, -8034, -3739, 324, -8070, -1896, -4866, -6238, -1139, -5480, 
-621, -1560, -2004, 3336, 499, -243, 4771, 528, 3885, 3690, 
415, 5099, 341, 554, 137, -4311, 1092, -2466, -3746, 272, 
-6060, -1045, 582, -4522, -747, -525, 2568, 3257, -1120, 3209, 
4896, 945, 1469, 3545, 963, 3697, 619, -443, 6440, -3700, 
-16, 6627, -7144, 2484, -2722, -3779, 7357, -10200, 5492, 2179, 
-5378, 4943, -2644, 4052, 1421, -947, 7296, 1292, -304, 7926, 
573, -701, 2966, 175, 1326, -1075, 564, 4191, -3733, 1862, 
3530, -6933, 4972, -2365, -801, 340, -5600, 6760, -2721, -2391, 
7308, -1064, 2305, 5851, -3859, 7120, 2853, 444, 8928, -5196, 
3006, 5507, -8201, 6821, -3021, -3313, 6981, -4906, 315, -1208, 
-3934, 1279, -5009, -1960, -2296, 908, 3974, 763, -583, 3616, 
1062, 787, -362, -6527, 7367, -7901, 1909, 3465, -10591, 6389, 
-3131, -4398, 3539, -12166, 3692, 1006, -13304, 4405, -7693, -6036, 
5224, -9925, -937, 3793, -8829, 4642, -2957, -5953, 7873, -6437, 
5073, 2535, -11937, 10375, -5475, -5886, 7455, -7411, 3745, -851, 
-6470, 4343, -5870, -4671, 9175, -6781, 505, 6744, -7366, 7290, 
-5425, -860, 7095, -11981, 7045, 1131, -6556, 11895, -8288, 4176, 
3302, -7982, 10089, -6313, -3228, 5291, -9915, 5064, -4735, -3660, 
5856, -6111, 3183, 3652, -3721, 9425, -1169, 2187, 6541, -7010, 
8887, -1838, -4947, 7249, -7142, 4230, 988, -8639, 10278, -9482, 
1792, 6334, -9692, 8132, -3143, -1448, 8297, -11955, 7961, 3290, 
-7206, 11670, -9565, 6022, 3904, -11352, 14423, -6115, -2521, 11874, 
-11952, 7499, -671, -8333, 13938, -9597, 2135, 11353, -10771, 9642, 
871, -5866, 11826, -7656, 5961, 7223, -13848, 13704, -7803, -2935, 
8419, -11463, 9532, -5015, -6311, 10504, -11898, 3842, 3559, -10576, 
11441, -13273, 2149, 2405, -14235, 14922, -5023, -3422, 9360, -8579, 
7671, -2104, -10974, 13491, -13809, 2518, 6156, -13346, 7421, -5826, 
-2498, 3689, -11202, 6738, 1527, -6729, 7234, -6841, 3933, -2422, 
-2670, 5450, -7092, 5245, 89, -3311, 872, -295, -85, 2254, 
-3649, 3194, -1196, -2849, 1906, -2447, -2686, -2556, -1098, -1380, 
-3517, -2903, 2145, -1344, -532, 4863, 3232, -2268, 1174, 3270, 
-6088, -1808, -814, -315, -1994, -5351, 2300, 2061, -8238, 6807, 
5640, -5660, 5275, -1294, 2687, -655, -4147, 12224, -1913, -3469, 
11548, -3655, 2186, 1484, -299, 8344, -4202, 2301, 7798, -7581, 
3374, 334, -4144, 5160, -7778, 3988, 784, -11709, 8817, -4699, 
-3425, 10425, -7010, 7815, 2385, -7100, 11737, -8386, -1446, 7191, 
-14195, 993, -1677, -9722, 7251, -7523, 584, 6563, -9988, 7995, 
-2505, -7951, 6655, -2210, 2282, 5066, -3548, 4463, 2410, -2536, 
6835, -6538, -1288, 3867, -7131, 333, -1422, -4607, 3706, -3653, 
-2843, -1879, -9225, 2178, -4330, -4540, 242, 1466, 1101, 307, 
3814, 1070, 4395, -2104, 4655, 2376, -1346, 6051, -1375, 936, 
285, -208, 2381, -1876, -2786, 2781, -2704, -2073, 3936, -3513, 
-632, 2708, -3645, 718, -2779, -2386, 9538, -6172, -69, 8837, 
-6882, 3555, 3235, -4233, 3915, -2720, -261, 3478, -5342, -2005, 
6013, -5365, 647, 4236, -5881, 2488, -1380, -3587, 2892, -6415, 
3186, 791, -6539, 5576, -5862, -2908, 3207, -4943, 5855, -4687, 
494, 9515, -6338, 5646, -2650, -6183, 5437, -8452, -76, -1252, 
-10743, 7306, -5297, -1946, 1112, -5861, 5612, -3055, -1105, 3250, 
-3425, 3910, -2934, 2614, -734, -5327, 4433, -3642, 2087, -3765, 
-3427, 7401, -6962, 4087, -2512, -5293, 7211, -7777, 5498, -1197, 
-7926, 9836, -7511, 1145, 1386, -8187, 12203, -5290, 1103, 8977, 
-7506, 14620, -1112, 1012, 10333, -10395, 10108, -1503, -6955, 9265, 
-8565, 7295, 901, -8196, 9117, -9129, 2376, 1816, -10557, 6601, 
-4622, 2043, 3782, -6262, 4153, -4166, -1669, 2044, -5032, 4762, 
1353, -2222, 3697, -4085, 566, 1875, -5468, 1765, -3103, -1117, 
6098, -4590, -465, 593, -3511, 3371, -537, 1035, 3248, -1454, 
4580, 147, -3064, 3752, -209, 2666, 2240, 1323, 5945, -1599, 
1774, 2044, -3186, 1361, -1598, -12, 1892, -3240, 3223, 741, 
-943, 2610, -2033, 1929, 675, 582, 4933, -430, 1813, 2022, 
1180, 3233, 202, 1300, -1948, -174, 1455, -2184, -2043, -810, 
-610, -1654, -1696, 184, -1974, -1763, 2203, -280, -2807, -1356, 
2271, 1088, -2215, 2277, 573, -661, 1356, 826, -97, -2405, 
-1129, -586, -3084, -15, 1865, -215, 1409, -584, -420, -1037, 
-3359, 1119, -1873, -1745, 163, -2010, -216, 661, 1558, 1445, 
1302, 3046, 3804, 1733, 1477, 20, 429, 101, 721, 2310, 
841, 1238, 2106, 1065, -2254, -4506, -3667, -3810, -4310, -3824, 
-3201, -2879, -1482, -2, -195, -952, -565, 1065, 180, -604, 
-354, -769, -851, -1818, -3567, -2443, -1964, -903, -1493, -4473, 
-2865, -4394, -4503, -3923, -2784, -480, -657, 153, 202, 1227, 
2579, 3101, 3385, 2588, 3013, 3983, 4418, 6340, 5920, 5895, 
5763, 3660, 1776, 640, 638, 995, 1677, 2574, 2391, 952, 
2027, 3076, 1041, 36, -1308, -1426, -2327, -3458, -3455, -5462, 
-7552, -8015, -8746, -9710, -8982, -8138, -8867, -9702, -9324, -9224, 
-10741, -9906, -8159, -8987, -10823, -9100, -6820, -9000, -10683, -9191, 
-7848, -8486, -8699, -7992, -8370, -9647, -1125, 17295, 17504, 12246, 
26020, 39647, 44077, 32550, 27654, 30625, 25322, 20773, 10340, -3646, 
-11376, -11191, -11918, -22273, -25434, -15333, -6663, -1972, 2796, 9732, 
14866, 19255, 26615, 26733, 21576, 24358, 31079, 25494, 15099, 13500, 
12200, 5006, -6090, -11384, -13132, -16280, -16423, -16318, -20001, -20641, 
-14561, -13021, -15718, -13656, -8121, -7427, -10455, -8040, -7912, -14200, 
-16782, -15234, -15667, -19890, -19160, -16960, -18130, -18455, -19407, -21189, 
-26004, -27248, -26725, -32412, -28503, 5921, 21522, 408, 13848, 45853, 
65326, 51506, 34859, 49171, 47866, 38833, 29130, 7338, -8885, -10804, 
-5698, -19814, -41526, -33035, -19595, -16269, -14934, -8441, 1484, 8857, 
24013, 33215, 25340, 23995, 36053, 40544, 30599, 17616, 15689, 15034, 
5767, -421, -9453, -17316, -13641, -7477, -10622, -18149, -7340, 4026, 
264, -1142, 512, -846, -8984, -9364, -6304, -16267, -21581, -18174, 
-15342, -16769, -16856, -14234, -12727, -4025, 3493, 83, -3442, -1036, 
3252, -3071, -16460, -21919, -24074, -29243, -35082, -39882, -41902, -42470, 
-36798, -40635, -45469, -30557, -5008, 31137, 37196, 26525, 58091, 86957, 
87822, 68137, 52139, 52268, 42570, 27345, 3252, -21520, -26919, -32007, 
-41222, -55535, -54594, -32802, -21262, -12747, 195, 12603, 27280, 45327, 
56876, 49204, 50599, 55759, 43767, 40035, 31601, 15528, 3467, -5599, 
-17563, -30323, -31807, -34885, -27573, -22663, -30461, -21160, 197, -61, 
3119, 19448, 22778, 17912, 8476, 11098, 15040, 2674, -3681, -8796, 
-11646, -12428, -20201, -24637, -21203, -10741, -8355, -15335, -19059, -8790, 
-2665, -11381, -12580, -20154, -22674, -14285, -18319, -29748, -30952, -23218, 
-17995, -17773, -19482, -18824, -17518, -14273, -13323, 846, 33205, 30381, 
26676, 47711, 52829, 53536, 39999, 33407, 34556, 20483, 10581, -4157, 
-24190, -28681, -25915, -31928, -44466, -36032, -15136, -2320, 6071, 15040, 
20427, 32040, 44363, 46038, 38655, 36375, 42372, 38743, 25677, 11350, 
-1900, -6580, -11823, -18961, -24063, -30915, -28309, -17824, -11762, -12261, 
-11958, 505, 11381, 11837, 13800, 20242, 22417, 14466, 10751, 4902, 
-6403, -10731, -12922, -14022, -18430, -27595, -24884, -21384, -18417, -13223, 
-10021, -2137, 3803, 2779, -3366, -3548, -2991, -6229, -10196, -13281, 
-18230, -22435, -23591, -28935, -32748, -36429, -34944, -34209, -29516, -19134, 
-11382, -2058, 13855, 27154, 18506, 27462, 50330, 59572, 51589, 41493, 
44130, 37781, 19760, 6726, -12856, -18185, -11447, -16311, -30686, -34046, 
-20850, -14928, -12531, -104, 11486, 22201, 27860, 34033, 39622, 39293, 
44398, 41691, 25695, 20695, 16827, 6239, -3298, -10788, -13403, -16826, 
-18791, -18553, -21508, -20508, -14771, -2905, 6086, 9516, 15526, 12810, 
11151, 11712, 7995, 2119, -6880, -8699, -8488, -15454, -20409, -24676, 
-24486, -17100, -8928, -3939, -4574, -1994, 907, 104, 1699, 2359, 
-1775, -6419, -11556, -14753, -19558, -29004, -30747, -30138, -31383, -33728, 
-32933, -27831, -22263, -21922, -20594, -13875, -5658, 1579, 22141, 33287, 
26935, 44713, 58133, 54706, 44076, 34447, 33650, 23185, 12797, 5093, 
-10879, -14980, -16901, -26019, -31396, -27067, -12600, -9126, -6376, 5015, 
15264, 23864, 30835, 34540, 33648, 34170, 37844, 33918, 26428, 25590, 
16976, 2974, -5093, -12782, -17165, -19335, -18866, -15089, -18601, -19034, 
-16027, -8949, 91, 4528, 11017, 8578, 8793, 14167, 9922, 4202, 
-3281, -5709, -6686, -15203, -19201, -19714, -14782, -8898, -8848, -6972, 
-4406, 2002, 5161, 3633, 3753, 711, -1248, -5188, -12222, -18444, 
-23525, -27115, -32683, -30426, -28921, -29559, -21357, -18342, -19640, -14164, 
-7125, -6598, -3288, -338, 1532, 1104, 5916, 22901, 19404, 14585, 
28748, 33985, 31746, 25935, 23573, 23117, 16394, 13531, 5382, -4816, 
-3388, -4204, -11614, -13314, -7756, -5558, -5937, 339, 3837, 2850, 
7914, 12228, 14992, 19116, 21820, 20315, 16730, 16978, 15190, 12138, 
9448, 5706, 2152, -3768, -6728, -5973, -5400, -6016, -8421, -9855, 
-3835, -3465, -7619, -4618, -2186, -6669, -10122, -8109, -5303, -7254, 
-8755, -9952, -10743, -6668, -5344, -5931, -5619, -569, 4530, 4323, 
2884, 1118, -483, -2424, -5105, -10287, -17726, -24489, -25873, -25022, 
-27146, -27816, -29822, -28590, -20456, -16918, -14259, -7613, -3265, -1493, 
-333, 3377, 5333, 8838, 22072, 23247, 15966, 22943, 30357, 30180, 
25110, 24888, 27040, 20370, 15135, 4713, -4087, -2031, -1998, -6159, 
-8986, -5189, -3772, -5920, -2025, 2672, 4271, 9165, 13325, 18086, 
22714, 24446, 23761, 19378, 18353, 16565, 10095, 5802, 3373, -1675, 
-5877, -6478, -6379, -12137, -12769, -9541, -8694, -3091, 380, 71, 
1382, 256, -2621, -6238, -4871, -4102, -7119, -6287, -6423, -7349, 
-8841, -7201, -3697, -6045, -6441, -5501, -6324, -4674, -5061, -8068, 
-8998, -7863, -8920, -14023, -18577, -18966, -19313, -20101, -21027, -21564, 
-20952, -17816, -14731, -14056, -10465, -6027, -5883, -6232, -1486, 925, 
626, 10400, 15497, 14373, 26427, 34722, 33758, 30289, 27946, 28907, 
26363, 23722, 18666, 11357, 11111, 8535, 413, -6402, -5237, -1672, 
-5276, -4785, -1949, -91, 3558, 6204, 9123, 10513, 12855, 17082, 
17910, 18789, 18857, 15765, 12997, 9901, 4799, -809, -5153, -7253, 
-9076, -9234, -10102, -11727, -12563, -11164, -6942, -4749, -4543, -2845, 
-2851, -2109, -3691, -8154, -9209, -9793, -11109, -12494, -11594, -9396, 
-7137, -5216, -5401, -6268, -4688, -3275, -3431, -3643, -4988, -8386, 
-13853, -16878, -18505, -18938, -18196, -17790, -17976, -18330, -15394, -14950, 
-15480, -9174, -3491, -2102, -1786, 168, 1566, -298, -1416, -1387, 
-1, 3943, 8775, 6188, 9349, 19512, 23421, 23886, 24637, 28816, 
30537, 26965, 23346, 17666, 15433, 14470, 8444, 2980, -153, -1893, 
-6529, -8710, -7073, -7057, -5824, -4166, -992, 2351, 4850, 6492, 
7093, 10336, 13526, 14702, 14175, 13726, 12017, 8504, 5819, 1677, 
28, 1414, -1922, -8011, -12224, -11209, -11518, -14396, -15176, -15293, 
-13341, -11777, -11240, -10239, -7514, -4164, -6409, -8050, -5299, -4174, 
-4077, -3599, -2690, -1735, -2544, -3906, -4611, -4164, -6967, -11403, 
-13820, -13356, -14725, -18783, -18997, -16405, -15274, -14650, -14149, -12296, 
-8462, -4501, -2714, -544, 2841, 5863, 5889, 5873, 7823, 6885, 
4101, 4130, 2618, 267, -753, 831, 8226, 7758, 6580, 16507, 
22918, 27418, 29099, 29615, 32062, 32404, 31269, 26174, 22340, 21214, 
15956, 8800, 2470, -121, -3245, -7780, -8721, -8775, -7744, -6739, 
-5664, -2368, 997, 3288, 6599, 10036, 13724, 17557, 17913, 16090, 
16290, 14253, 8221, 2346, -87, -2609, -6736, -12362, -16678, -16840, 
-17862, -20272, -19580, -18363, -15871, -13257, -11890, -10162, -8333, -6916, 
-7641, -8168, -7694, -7967, -8504, -7954, -5971, -5340, -7892, -9982, 
-9655, -8395, -8396, -9928, -11061, -10755, -10222, -12333, -13881, -12148, 
-8777, -8272, -10102, -6933, -2255, 125, 730, 2271, 6325, 9710, 
12787, 13383, 11706, 12462, 12918, 10210, 7337, 6389, 6412, 3971, 
540, -1624, -2543, -4538, -5881, -6137, -5159, -1862, 957, 3174, 
6799, 11230, 14931, 17829, 20635, 23277, 24805, 24817, 22147, 18125, 
15142, 11648, 6476, 1691, -1931, -4817, -8683, -11661, -12239, -11525, 
-9080, -7120, -5875, -2502, 2494, 4761, 6079, 7046, 9047, 9463, 
8350, 6469, 3875, 3116, 1505, -2585, -5696, -7821, -9272, -12139, 
